Name,TitleID,Version,Size,Product Code,Region
Pokémon™ Moon: Update,0004000E00175E00,2112,36.56 MB [292 blocks],The Pokémon Company,Europe/Australia
Pokémon™ Sun: Update,0004000E00164800,2112,36.56 MB [292 blocks],The Pokémon Company,Europe/Australia
"Quiet, Please!",00040000001B3400,N/A,38.95 MB [312 blocks],Nostatic Software,Europe/Australia
PICROSS e7,00040000001AD600,N/A,27.96 MB [224 blocks],JUPITER,Europe/Australia
Geki Yaba Runner Deluxe,00040000001A3800,N/A,43.84 MB [351 blocks],QubicGames,Europe/Australia
Japanese Rail Sim 3D Monorail Trip to Okinawa,00040000001AE900,N/A,787.23 MB [6298 blocks],Sonic Powered,Europe/Australia
SKYPEACE,00040000001AE800,N/A,9.63 MB [77 blocks],Sonic Powered,Europe/Australia
TOUCH BATTLE TANK - TAG COMBAT -,00040000001AD200,N/A,76.39 MB [611 blocks],CIRCLE Ent.,Europe/Australia
Kutar Concert Staff,00040000001AAD00,N/A,17.64 MB [141 blocks],CIRCLE Ent.,Europe/Australia
Kutar End Credits,00040000001AAE00,N/A,8.21 MB [66 blocks],CIRCLE Ent.,Europe/Australia
Kutar Powder Factory,00040000001AAF00,N/A,8.4 MB [67 blocks],CIRCLE Ent.,Europe/Australia
Kutar Jump Rope,00040000001AB000,N/A,6.41 MB [51 blocks],CIRCLE Ent.,Europe/Australia
Kutar Quiz,00040000001AB100,N/A,7.49 MB [60 blocks],CIRCLE Ent.,Europe/Australia
Kutar Ski Lift,00040000001AB200,N/A,6.58 MB [53 blocks],CIRCLE Ent.,Europe/Australia
Kutar Burger Factory,00040000001AB300,N/A,10.06 MB [80 blocks],CIRCLE Ent.,Europe/Australia
Kutar Apple,00040000001AB400,N/A,7.07 MB [57 blocks],CIRCLE Ent.,Europe/Australia
Kutar Tube Rider,00040000001AB500,N/A,6.44 MB [52 blocks],CIRCLE Ent.,Europe/Australia
Kutar Magic Ball,00040000001AB600,N/A,7.71 MB [62 blocks],CIRCLE Ent.,Europe/Australia
Johnny Dynamite,4000000187100,N/A,29.24 MB [234 blocks],Twofivesix,Europe/Australia
Demon's Crest™,000400000F706800,N/A,6.79 MB [54 blocks],CAPCOM,Europe/Australia
Crollors Game Pack,00040000001AB700,N/A,44.87 MB [359 blocks],NVriezen,Europe/Australia
GALAXY BLASTER,000400000F709300,N/A,51.69 MB [413 blocks],RCMADIAX,Europe/Australia
Picross 3D™: Round 2,4.00E+09,N/A,132.47 MB [1060 blocks],Nintendo,Europe/Australia
Super Mario Maker™ for Nintendo 3DS,00040000001A0500,N/A,366.25 MB [2930 blocks],Nintendo,Europe/Australia
Hyperlight EX,000400000F708100,1056,77.48 MB [620 blocks],CatfishBlues Games,Europe/Australia
7th Dragon III Code: VFD,00040000001A6C00,N/A,1.56 GB [12741 blocks],Deep Silver,Europe/Australia
Shin Megami Tensei IV: Apocalypse,00040000001A6B00,N/A,1.68 GB [13745 blocks],Deep Silver,Europe/Australia
CUP CRITTERS,000400000F708E00,N/A,32.59 MB [261 blocks],RCMADIAX,Europe/Australia
Super Mario Maker™ for Nintendo 3DS: Update,0004000E001A0500,8336,20.42 MB [163 blocks],Nintendo,Europe/Australia
Animal Crossing™: New Leaf - Welcome amiibo,0004000000198F00,N/A,935.25 MB [7482 blocks],Nintendo,Europe/Australia
Animal Crossing™: New Leaf - Welcome amiibo: Update,0004000E00198F00,6160,14.71 MB [118 blocks],Nintendo,Europe/Australia
Pokémon™ Sun,4000000164800,N/A,3.0 GB [24567 blocks],The Pokémon Company,Europe/Australia
Pokémon™ Moon,4.00E+09,N/A,2.98 GB [24447 blocks],The Pokémon Company,Europe/Australia
Lionel City Builder 3D: Rise of the Rails,000400000019DC00,N/A,63.16 MB [505 blocks],Big John Games,Europe/Australia
Swapdoodle™,00040000001A2E00,4160,20.42 MB [163 blocks],Nintendo,Europe/Australia
SHOOT THE BALL,000400000F708B00,N/A,28.8 MB [230 blocks],RCMADIAX,Europe/Australia
SEGA 3D Classics Collection,000400000019A700,N/A,87.56 MB [700 blocks],SEGA EUR,Europe/Australia
Ice Station Z,4000000199700,2144,41.96 MB [336 blocks],Wobbly Tooth,Europe/Australia
Cartoon Network: Battle Crashers,4000000195100,N/A,75.08 MB [601 blocks],GameMill,Europe/Australia
Unlucky Mage,00040000001A9000,N/A,54.86 MB [439 blocks],KEMCO,Europe/Australia
Collide-a-Ball,00040000001AEC00,N/A,16.1 MB [129 blocks],STARSIGN,Europe/Australia
Mario’s Super Picross™,000400000F706600,N/A,4.81 MB [38 blocks],Nintendo,Europe/Australia
Animal Crossing™: New Leaf: Update,0004000E00086400,6176,255.88 MB [2047 blocks],Nintendo,Europe/Australia
BOX UP,000400000F708A00,N/A,29.93 MB [239 blocks],RCMADIAX,Europe/Australia
Fairune2,000400000016CF00,N/A,41.83 MB [335 blocks],CIRCLE Ent.,Europe/Australia
Gurumin 3D: A Monstrous Adventure,000400000018BD00,N/A,473.14 MB [3785 blocks],Mastiff,Europe/Australia
Corpse Party,4000000198300,N/A,841.64 MB [6733 blocks],XSEED Games,Europe/Australia
Rhythm Paradise™ Megamix,000400000018A500,N/A,490.6 MB [3925 blocks],Nintendo,Europe/Australia
Super Ghouls'n Ghosts™,000400000F702A00,N/A,5.33 MB [43 blocks],CAPCOM,Europe/Australia
Super Castlevania IV,000400000F703500,N/A,5.39 MB [43 blocks],KONAMI,Europe/Australia
Pirate Pop Plus,000400000F708500,N/A,75.73 MB [606 blocks],13AM Games,Europe/Australia
Ping Pong Trick Shot,00040000001AEB00,N/A,17.38 MB [139 blocks],STARSIGN,Europe/Australia
Pokémon Sun and Moon Special Demo Version,00040000001A7100,N/A,380.66 MB [3045 blocks],The Pokémon Company,Europe/Australia
Chase-Cold Case Investigations ~Distant Memories~,00040000001A6F00,N/A,202.82 MB [1623 blocks],Aksys Games,Europe/Australia
Ash,000400000016EB00,N/A,175.43 MB [1403 blocks],CIRCLE Ent.,Europe/Australia
Mario Party™: Star Rush: Party Guest,00040000001A6000,N/A,348.83 MB [2791 blocks],Nintendo,Europe/Australia
Mario Party™: Star Rush,000400000019BE00,N/A,377.21 MB [3018 blocks],Nintendo,Europe/Australia
PixelMaker,00040000001A9800,N/A,27.08 MB [217 blocks],Nostatic Software,Europe/Australia
Epic Word Search Holiday Special,00040000001ABC00,N/A,7.92 MB [63 blocks],Lightwood Games,Europe/Australia
Breath of Fire™,000400000F705400,N/A,6.59 MB [53 blocks],CAPCOM,Europe/Australia
Breath of Fire II™,000400000F705600,N/A,8.35 MB [67 blocks],CAPCOM,Europe/Australia
Sonic Boom™: Fire & Ice,4000000164700,N/A,1.62 GB [13267 blocks],SEGA EUR,Europe/Australia
Quest of Dungeons,4.00E+09,N/A,37.17 MB [297 blocks],Upfall Studios,Europe/Australia
River City: Tokyo Rumble,00040000001A2F00,N/A,157.33 MB [1259 blocks],Natsume Inc.,Europe/Australia
Azure Striker GUNVOLT 2,00040000001A6E00,N/A,465.27 MB [3722 blocks],Inti Creates,Europe/Australia
Stickman Super Athletics: Update,0004000E0019A500,1040,18.02 MB [144 blocks],CoderChild,Europe/Australia
Ninja Usagimaru - The Mysterious Karakuri Castle,00040000001A1A00,N/A,53.05 MB [424 blocks],Aksys Games,Europe/Australia
Noah's Cradle,00040000001A4400,N/A,65.28 MB [522 blocks],CIRCLE Ent.,Europe/Australia
Azure Striker GUNVOLT 2: Update 1.2,0004000E001A6E00,2080,27.39 MB [219 blocks],Inti Creates,Europe/Australia
Severed,0004000000165F00,N/A,146.19 MB [1170 blocks],DrinkBox Studios,Europe/Australia
Noitu Love: Devolution,4000000193000,N/A,40.21 MB [322 blocks],MP2 Games,Europe/Australia
Dragon Quest® VII: Fragments of the Forgotten Past,000400000018F000,N/A,1.42 GB [11635 blocks],Nintendo,Europe/Australia
Splat The Difference,000400000019BC00,N/A,56.37 MB [451 blocks],Lightwood Games,Europe/Australia
Metroid™ Prime: Federation Force: Update,0004000E00175200,1056,55.24 MB [442 blocks],Nintendo,Europe/Australia
Metroid™ Prime: Blast Ball: Update,0004000E00175300,1056,51.9 MB [415 blocks],Nintendo,Europe/Australia
Final Fight,000400000F703F00,N/A,5.46 MB [44 blocks],CAPCOM,Europe/Australia
Kingdom's Item Shop,000400000019DD00,N/A,157.3 MB [1258 blocks],CIRCLE Ent.,Europe/Australia
Phoenix Wright: Ace Attorney Spirit of Justice,000400000018FA00,N/A,849.14 MB [6793 blocks],CAPCOM Europe,Europe/Australia
Final Fight 2™,000400000F704C00,N/A,5.71 MB [46 blocks],CAPCOM,Europe/Australia
Final Fight 3™,000400000F704E00,N/A,7.62 MB [61 blocks],CAPCOM,Europe/Australia
Metroid™ Prime: Federation Force,4000000175200,N/A,1.25 GB [10237 blocks],Nintendo,Europe/Australia
Chain Blaster,0004000000192D00,N/A,20.37 MB [163 blocks],Joindots,Europe/Australia
The Legend of the Mystical Ninja™,000400000F703700,N/A,5.58 MB [45 blocks],KONAMI,Europe/Australia
The Legend of Kusakari,000400000018C000,N/A,39.59 MB [317 blocks],Nnooo,Europe/Australia
BlockForm,000400000F707100,N/A,40.38 MB [323 blocks],CW-Games,Europe/Australia
Pixel Paint,000400000019DE00,N/A,45.37 MB [363 blocks],Rainy Frog,Europe/Australia
BRICK RACE,000400000F707300,N/A,28.78 MB [230 blocks],RCMADIAX,Europe/Australia
Jump Trials Supreme,0004000000192F00,N/A,13.25 MB [106 blocks],Joindots,Europe/Australia
Word Logic by POWGI,00040000001A3600,N/A,7.57 MB [61 blocks],Lightwood Games,Europe/Australia
Blasting Agent: Ultimate Edition,000400000019E500,N/A,16.67 MB [133 blocks],Ratalaika Games,Europe/Australia
Ambition of the Slimes,00040000001A1B00,N/A,43.23 MB [346 blocks],CIRCLE Ent.,Europe/Australia
Doll Fashion Atelier,00040000001A3000,N/A,167.64 MB [1341 blocks],Teyon,Europe/Australia
Mega Man™ X2,000400000F703300,N/A,6.37 MB [51 blocks],CAPCOM,Europe/Australia
Mega Man™ X3,000400000F704A00,N/A,7.06 MB [56 blocks],CAPCOM,Europe/Australia
Alien on the run,4.00E+09,N/A,19.79 MB [158 blocks],Joindots,Europe/Australia
Stickman Super Athletics,000400000019A500,N/A,20.25 MB [162 blocks],CoderChild,Europe/Australia
Power Disc Slam,4000000174000,1040,132.19 MB [1057 blocks],ChequeredCowGames,Europe/Australia
Street Fighter™ Alpha 2,000400000F704300,N/A,17.14 MB [137 blocks],CAPCOM,Europe/Australia
Street Fighter™ II Turbo: Hyper Fighting,000400000F704100,N/A,7.92 MB [63 blocks],CAPCOM,Europe/Australia
Super Street Fighter™Ⅱ: The New Challengers,000400000F703100,N/A,10.4 MB [83 blocks],CAPCOM,Europe/Australia
Metroid™ Prime: Blast Ball,4000000175300,N/A,194.88 MB [1559 blocks],Nintendo,Europe/Australia
Defend Your Crypt,4000000197900,N/A,6.62 MB [53 blocks],Ratalaika Games,Europe/Australia
Adventure Labyrinth Story,4000000194100,N/A,77.0 MB [616 blocks],CIRCLE Ent.,Europe/Australia
Monster Hunter™ Generations,0004000000185B00,N/A,1.53 GB [12534 blocks],CAPCOM,Europe/Australia
Mega Man™ 7,000400000F702800,N/A,6.75 MB [54 blocks],CAPCOM,Europe/Australia
Journey to Kreisia,000400000019DB00,N/A,59.73 MB [478 blocks],KEMCO,Europe/Australia
Mega Man™ X,000400000F702600,N/A,6.03 MB [48 blocks],CAPCOM,Europe/Australia
Teddy Together,4000000179300,N/A,385.03 MB [3080 blocks],Nintendo,Europe/Australia
Monster Hunter™ Generations: Demo,000400000019EF00,N/A,254.55 MB [2036 blocks],CAPCOM,Europe/Australia
BOXBOXBOY!™,000400000018E800,N/A,90.9 MB [727 blocks],Nintendo,Europe/Australia
Zero Escape: Zero Time Dilemma,4000000182700,N/A,1.17 GB [9567 blocks],Aksys Games,Europe/Australia
LEGO® STAR WARS™: THE FORCE AWAKENS,000400000017ED00,N/A,458.34 MB [3667 blocks],WB Games,Europe/Australia
LEGO® STAR WARS™: THE FORCE AWAKENS - Update,0004000E0017ED00,1040,6.78 MB [54 blocks],WB Games,Europe/Australia
The Battle Cats POP!,000400000018F500,N/A,434.76 MB [3478 blocks],PONOS,Europe/Australia
Rubik's® Cube,0004000000117D00,N/A,84.24 MB [674 blocks],Cypronia,Europe/Australia
Conveni Dream,0004000000192B00,N/A,20.12 MB [161 blocks],CIRCLE Ent.,Europe/Australia
The Legend of Dark Witch 2: Update,0004000E00186300,2096,14.94 MB [119 blocks],CIRCLE Ent.,Europe/Australia
Gunslugs,000400000019A800,N/A,18.54 MB [148 blocks],Engine Software,Europe/Australia
Kirby: Planet Robobot™,4000000183600,N/A,664.14 MB [5313 blocks],Nintendo,Europe/Australia
Kirby's Dream Course™,000400000F703B00,N/A,5.89 MB [47 blocks],Nintendo,Europe/Australia
Puzzle Labyrinth,4000000191300,N/A,71.5 MB [572 blocks],CIRCLE Ent.,Europe/Australia
Donkey Kong Country 3: Dixie Kong's Double Trouble™,000400000F702F00,N/A,9.54 MB [76 blocks],Nintendo,Europe/Australia
Smash Cat Heroes,0004000000197B00,N/A,34.83 MB [279 blocks],TOMCREATE,Europe/Australia
Infinite Dunamis,4000000196800,N/A,53.69 MB [430 blocks],KEMCO,Europe/Australia
Epic Word Search Collection 2,000400000019A600,N/A,7.89 MB [63 blocks],Lightwood Games,Europe/Australia
Fire Emblem™ Fates,000400000017A400,N/A,1.47 GB [12018 blocks],Nintendo,Europe/Australia
Digger Dan DX,4000000198800,1040,27.73 MB [222 blocks],Four Horses,Europe/Australia
Contra III The Alien Wars,000400000F702C00,N/A,5.53 MB [44 blocks],KONAMI,Europe/Australia
WordsUp! Academy,4000000196600,N/A,38.12 MB [305 blocks],CoderChild,Europe/Australia
Pocket Card Jockey™,4000000194900,N/A,105.8 MB [846 blocks],Nintendo,Europe/Australia
YO-KAI WATCH®,4000000167800,N/A,1.24 GB [10188 blocks],Nintendo,Europe/Australia
YO-KAI WATCH©: Update,0004000E00167800,1040,19.58 MB [157 blocks],Nintendo,Europe/Australia
Sssnakes,4000000188700,N/A,14.63 MB [117 blocks],Software Scribes,Europe/Australia
Mini Mario & Friends: amiibo Challenge,000400000016C300,N/A,296.74 MB [2374 blocks],Nintendo,Europe/Australia
Super Punch-Out!!™,000400000F702400,N/A,7.37 MB [59 blocks],Nintendo,Europe/Australia
Dan McFox: Head Hunter,000400000018FB00,N/A,19.58 MB [157 blocks],Lightwood Games,Europe/Australia
Langrisser Re:Incarnation -TENSEI-,000400000018C100,N/A,730.49 MB [5844 blocks],Aksys Games,Europe/Australia
Pilotwings™,000400000F702200,N/A,5.02 MB [40 blocks],Nintendo,Europe/Australia
Super Strike Beach Volleyball™,0004000000191B00,N/A,78.6 MB [629 blocks],Natsume Inc.,Europe/Australia
Witch & Hero 2,000400000016D000,N/A,102.46 MB [820 blocks],CIRCLE Ent.,Europe/Australia
Dragon Ball Z: Extreme Butoden Update,0004000E00169600,1040,33.4 MB [267 blocks],BANDAI NAMCO Entertainment,Europe/Australia
Justice Chronicles,4000000193600,N/A,139.49 MB [1116 blocks],KEMCO,Europe/Australia
Etrian Odyssey 2 Untold: The Fafnir Knight - Update,0004000E0016E900,1040,2.36 MB [19 blocks],NIS America,Europe/Australia
Hyrule Warriors™ Legends,000400000017EB00,N/A,1.97 GB [16139 blocks],Nintendo,Europe/Australia
Donkey Kong Country™,000400000F701B00,N/A,8.72 MB [70 blocks],Nintendo,Europe/Australia
Donkey Kong Country™ 2: Diddy's Kong Quest™,000400000F702000,N/A,9.53 MB [76 blocks],Nintendo,Europe/Australia
LEGO® Marvel Avengers: Update,0004000E00168000,2080,18.17 MB [145 blocks],WB Games,Europe/Australia
Hyrule Warriors™ Legends: Update,0004000E0017EB00,5200,199.21 MB [1594 blocks],Nintendo,Europe/Australia
F-ZERO™,000400000F701900,N/A,4.87 MB [39 blocks],Nintendo,Europe/Australia
Mutant Mudds Super Challenge,000400000018AC00,N/A,13.03 MB [104 blocks],Atooi,Europe/Australia
Super Mario Kart™,000400000F701400,N/A,5.17 MB [41 blocks],Nintendo,Europe/Australia
Stella Glow,000400000017C700,N/A,1.43 GB [11698 blocks],NIS America,Europe/Australia
Nintendo Badge Arcade: Update,0004000E00153600,5136,77.91 MB [623 blocks],Nintendo,Europe/Australia
Blast 'Em Bunnies,0004000000107A00,N/A,106.07 MB [849 blocks],Nnooo,Europe/Australia
The Legend of Zelda™: A Link to the Past,000400000F701000,N/A,5.75 MB [46 blocks],Nintendo,Europe/Australia
Super Metroid™,000400000F701200,N/A,9.36 MB [75 blocks],Nintendo,Europe/Australia
Parascientific Escape Cruise in the Distant Seas,4000000186000,N/A,92.57 MB [741 blocks],CIRCLE Ent.,Europe/Australia
Musicverse: Electronic Keyboard,000400000016A700,N/A,62.16 MB [497 blocks],Abylight,Europe/Australia
EarthBound™,000400000F701600,N/A,9.7 MB [78 blocks],Nintendo,Europe/Australia
Word Puzzles by POWGI: Update,0004000E00175800,1056,433.8 KB [3 blocks],Lightwood Games,Europe/Australia
Super Mario World™,000400000F700E00,N/A,5.25 MB [42 blocks],Nintendo,Europe/Australia
Pokémon™ Versione Blu,0004000000171D00,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Yellow Version,4000000171200,N/A,9.81 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Edición Azul,0004000000171A00,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Version Jaune,4000000171800,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Versione Rossa,0004000000171C00,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Version Bleue,4000000171700,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Versione Gialla,4.00E+09,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Red Version,4000000171000,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Blaue Edition,4000000171400,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Edición Amarilla,0004000000171B00,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Blue Version,4000000171100,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Gelbe Edition,4000000171500,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Version Rouge,4000000171600,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Rote Edition,4000000171300,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Pokémon™ Edición Roja,4000000171900,N/A,9.79 MB [78 blocks],Nintendo,Europe/Australia
Bravely Second™: End Layer,000400000017BB00,N/A,2.48 GB [20343 blocks],Nintendo,Europe/Australia
Excave III : Tower of Destiny,000400000016D400,N/A,121.86 MB [975 blocks],Rising Star Games,Europe/Australia
Toy Defense,4000000186100,N/A,23.33 MB [187 blocks],CIRCLE Ent.,Europe/Australia
SADAME,4000000182900,N/A,325.83 MB [2607 blocks],Rising Star Games,Europe/Australia
Mega Man Legacy Collection,4000000175500,N/A,463.82 MB [3711 blocks],CAPCOM Europe,Europe/Australia
Pokémon™ Super Mystery Dungeon,4000000174400,N/A,1.7 GB [13909 blocks],Nintendo,Europe/Australia
Return to PopoloCrois: STORY OF SEASONS Fairytale,0004000000188F00,N/A,1.48 GB [12099 blocks],Marvelous Europe,Europe/Australia
Etrian Odyssey 2 Untold: The Fafnir Knight,000400000016E900,N/A,889.26 MB [7114 blocks],NIS America,Europe/Australia
Bravely Second™: End Layer Demo,4000000183800,N/A,323.57 MB [2589 blocks],Nintendo,Europe/Australia
Alphadia,000400000018B700,N/A,41.5 MB [332 blocks],KEMCO,Europe/Australia
The Legend of Dark Witch 2,4000000186300,N/A,443.35 MB [3547 blocks],CIRCLE Ent.,Europe/Australia
Project X Zone 2: Update,0004000E00162000,1040,11.23 MB [90 blocks],BANDAI NAMCO Entertainment,Europe/Australia
Terraria: Update 1.0.5,0004000E0016A600,6240,24.98 MB [200 blocks],505 Games,Europe/Australia
Dementium Remastered,000400000018AB00,N/A,127.44 MB [1019 blocks],Infitizmo,Europe/Australia
Glory of Generals The Pacific,000400000013F700,N/A,26.59 MB [213 blocks],CIRCLE Ent.,Europe/Australia
Slice It!,4000000131000,N/A,58.17 MB [465 blocks],Aksys Games,Europe/Australia
LEGO® Marvel Avengers,4000000168000,N/A,442.23 MB [3538 blocks],WB Games,Europe/Australia
FINAL FANTASY EXPLORERS™,000400000016E700,N/A,626.52 MB [5012 blocks],SQUARE ENIX,Europe/Australia
Runny Egg,000400000018B900,N/A,37.7 MB [302 blocks],TOMCREATE,Europe/Australia
Word Puzzles by POWGI,4000000175800,N/A,9.34 MB [75 blocks],Lightwood Games,Europe/Australia
Family Fishing,000400000017F600,N/A,109.74 MB [878 blocks],Aksys Games,Europe/Australia
Goosebumps: The Game,4000000176100,N/A,91.33 MB [731 blocks],GameMill,Europe/Australia
Moco Moco Friends,000400000017F400,N/A,213.32 MB [1707 blocks],Aksys Games,Europe/Australia
Radiohammer,000400000017F500,N/A,265.28 MB [2122 blocks],Aksys Games,Europe/Australia
RV-7 My Drone,000400000018A900,N/A,44.37 MB [355 blocks],EnjoyUp Games,Europe/Australia
Story of Seasons,000400000015FC00,N/A,724.71 MB [5798 blocks],Nintendo,Europe/Australia
Japanese Rail Sim 3D Journey to Kyoto,000400000017CE00,N/A,606.8 MB [4854 blocks],Sonic Powered,Europe/Australia
Ocean Runner,00040000000FD100,N/A,42.47 MB [340 blocks],Teyon,Europe/Australia
New Style Boutique™ 2 - Fashion Forward: Update,0004000E0016A100,1040,3.13 MB [25 blocks],Nintendo,Europe/Australia
Puzzle & Dragons Z,0004000E00137800,1056,76.92 MB [615 blocks],Nintendo,Europe/Australia
Chronus Arc,4000000188600,N/A,66.12 MB [529 blocks],KEMCO,Europe/Australia
Steel Empire,000400000016AF00,N/A,162.57 MB [1301 blocks],Teyon,Europe/Australia
The Delusions of Von Sottendorff and his Square Mind,000400000017DB00,N/A,310.63 MB [2485 blocks],Delirium Studios,Europe/Australia
Shovel Knight: Treasure Trove Update 4.1,0004000E0017C900,6240,172.28 MB [1378 blocks],Yacht Club Games,Europe/Australia
Angry Video Game Nerd Adventures,000400000017FE00,N/A,25.53 MB [204 blocks],Screenwave Media,Europe/Australia
Petit Novel series - Harvest December,4000000182400,N/A,437.95 MB [3504 blocks],CIRCLE Ent.,Europe/Australia
SteamWorld Heist,0004000000157C00,N/A,177.32 MB [1419 blocks],Image & Form,Europe/Australia
Terraria,000400000016A600,N/A,55.35 MB [443 blocks],505 Games,Europe/Australia
The Magic Hammer,4000000176300,N/A,79.44 MB [636 blocks],Wobbly Tooth,Europe/Australia
Rytmik Ultimate,000400000014F500,N/A,54.58 MB [437 blocks],Cinemax,Europe/Australia
Mario & Luigi™: Paper Jam Bros.,4000000132800,N/A,505.9 MB [4047 blocks],Nintendo,Europe/Australia
